,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650566,1650566,1528102928,e,1,tcp,1,192.168.100.150,54358,192.168.100.3,80,10,1717,RST,1,1528102982,277,54.417831,3.20E-05,5.50E-05,0.000127,0,0.000127,6,4,951,766,0.165387,0.091882,0.249189,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183763,0.237264,990,540,1,1,1
1650567,1650567,1528102928,e,1,tcp,1,192.168.100.150,54360,192.168.100.3,80,10,1553,RST,1,1528102982,278,54.417519,3.00E-05,5.30E-05,0.000122,0,0.000122,6,4,787,766,0.165388,0.091882,0.249195,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183764,0.237264,990,540,1,1,1
1650568,1650568,1528102928,e,1,tcp,1,192.168.100.150,54362,192.168.100.3,80,10,1667,RST,1,1528102982,279,54.417023,3.10E-05,5.40E-05,0.000125,0,0.000125,6,4,901,766,0.165389,0.091883,0.249206,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183766,0.237264,990,540,1,1,1
1650569,1650569,1528102928,e,1,tcp,1,192.168.100.150,54364,192.168.100.3,80,10,1602,RST,1,1528102982,280,54.41655,3.10E-05,5.40E-05,0.000124,0,0.000124,6,4,836,766,0.165391,0.091884,0.249216,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183768,0.237264,990,540,1,1,1
1650570,1650570,1528102928,e,1,tcp,1,192.168.100.150,54366,192.168.100.3,80,10,1611,RST,1,1528102982,281,54.416092,3.20E-05,5.50E-05,0.000128,0,0.000128,6,4,845,766,0.165392,0.091885,0.249226,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183769,0.237264,990,540,1,1,1
1650571,1650571,1528102928,e,1,tcp,1,192.168.100.150,54368,192.168.100.3,80,10,1658,RST,1,1528102982,282,54.415516,3.10E-05,5.30E-05,0.000123,0,0.000123,6,4,892,766,0.165394,0.091886,0.249238,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183771,0.237264,990,540,1,1,1
1650572,1650572,1528102928,e,1,tcp,1,192.168.100.150,54370,192.168.100.3,80,10,1690,RST,1,1528102982,283,54.415035,3.40E-05,5.80E-05,0.000134,0,0.000134,6,4,924,766,0.165395,0.091886,0.249248,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183773,0.237264,990,540,1,1,1
1650573,1650573,1528102928,e,1,tcp,1,192.168.100.150,54372,192.168.100.3,80,10,1582,RST,1,1528102982,284,54.4146,2.90E-05,4.90E-05,0.000114,0,0.000114,6,4,816,766,0.165397,0.091887,0.249173,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183774,0.237264,990,540,1,1,1
1650574,1650574,1528102928,e,1,tcp,1,192.168.100.150,54374,192.168.100.3,80,10,1508,RST,1,1528102982,285,54.414288,2.80E-05,4.80E-05,0.000111,0,0.000111,6,4,742,766,0.165398,0.091888,0.249179,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183775,0.237264,990,540,1,1,1
1650575,1650575,1528102928,e,1,tcp,1,192.168.100.150,54376,192.168.100.3,80,10,1599,RST,1,1528102982,286,54.413887,2.80E-05,4.80E-05,0.00011,0,0.00011,6,4,833,766,0.165399,0.091888,0.249188,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183777,0.237264,990,540,1,1,1
1650576,1650576,1528102928,e,1,tcp,1,192.168.100.150,54378,192.168.100.3,80,10,1537,RST,1,1528102982,287,54.413548,2.60E-05,4.50E-05,0.000105,0,0.000105,6,4,771,766,0.1654,0.091889,0.249195,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183778,0.237264,990,540,1,1,1
1650577,1650577,1528102928,e,1,tcp,1,192.168.100.150,54380,192.168.100.3,80,10,1660,RST,1,1528102982,288,54.413116,2.70E-05,4.60E-05,0.000107,0,0.000107,6,4,894,766,0.165401,0.09189,0.249204,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183779,0.237264,990,540,1,1,1
1650578,1650578,1528102928,e,1,tcp,1,192.168.100.150,54382,192.168.100.3,80,10,1610,RST,1,1528102982,289,54.41275,2.60E-05,4.50E-05,0.000104,0,0.000104,6,4,844,766,0.165402,0.09189,0.249132,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.18378,0.237264,990,540,1,1,1
1650579,1650579,1528102928,e,1,tcp,1,192.168.100.150,54388,192.168.100.3,80,10,1609,RST,1,1528102982,292,54.411579,2.90E-05,5.10E-05,0.000117,0,0.000117,6,4,843,766,0.165406,0.091892,0.249157,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183784,0.237264,990,540,1,1,1
1650580,1650580,1528102928,e,1,tcp,1,192.168.100.150,54390,192.168.100.3,80,10,1508,RST,1,1528102982,293,54.411175,2.90E-05,4.90E-05,0.000114,0,0.000114,6,4,742,766,0.165407,0.091893,0.249165,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183786,0.237264,990,540,1,1,1
1650581,1650581,1528102928,e,1,tcp,1,192.168.100.150,54392,192.168.100.3,80,10,1521,RST,1,1528102982,294,54.410828,2.70E-05,4.60E-05,0.000107,0,0.000107,6,4,755,766,0.165408,0.091893,0.249173,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183787,0.237264,990,540,1,1,1
1650582,1650582,1528102928,e,1,tcp,1,192.168.100.150,54394,192.168.100.3,80,10,1565,RST,1,1528102982,295,54.410427,3.70E-05,6.30E-05,0.000146,0,0.000146,6,4,799,766,0.165409,0.091894,0.249182,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183788,0.237264,990,540,1,1,1
1650583,1650583,1528102928,e,1,tcp,1,192.168.100.150,54396,192.168.100.3,80,10,1606,RST,1,1528102982,296,54.409969,3.10E-05,5.40E-05,0.000125,0,0.000125,6,4,840,766,0.165411,0.091895,0.249024,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.18379,0.237264,990,540,1,1,1
1650584,1650584,1528102928,e,1,tcp,1,192.168.100.150,54398,192.168.100.3,80,10,1739,RST,1,1528102982,297,54.409363,2.90E-05,5.00E-05,0.000116,0,0.000116,6,4,973,766,0.165413,0.091896,0.249037,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183792,0.237264,990,540,1,1,1
1650585,1650585,1528102928,e,1,tcp,1,192.168.100.150,54400,192.168.100.3,80,10,1629,RST,1,1528102982,298,54.408894,2.90E-05,5.10E-05,0.000117,0,0.000117,6,4,863,766,0.165414,0.091897,0.249047,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183793,0.237264,990,540,1,1,1
1650586,1650586,1528102928,e,1,tcp,1,192.168.100.150,54402,192.168.100.3,80,10,1540,RST,1,1528102982,299,54.408558,3.10E-05,5.30E-05,0.000123,0,0.000123,6,4,774,766,0.165415,0.091897,0.249054,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183795,0.237264,990,540,1,1,1
1650587,1650587,1528102928,e,1,tcp,1,192.168.100.150,54404,192.168.100.3,80,10,1781,RST,1,1528102982,300,54.407848,2.80E-05,4.80E-05,0.000111,0,0.000111,6,4,1015,766,0.165417,0.091899,0.249069,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183797,0.237264,990,540,1,1,1
1650588,1650588,1528102928,e,1,tcp,1,192.168.100.150,54406,192.168.100.3,80,10,1536,RST,1,1528102982,301,54.407543,2.50E-05,4.30E-05,9.90E-05,0,9.90E-05,6,4,770,766,0.165418,0.091899,0.249075,87321,165182,540,990,990,990,0.183748,0.237264,100,54,0.183798,0.237264,990,540,1,1,1
1650589,1650589,1528102927,e s,2,tcp,1,192.168.100.147,57178,192.168.100.3,80,9,1463,RST,1,1528102935,215,7.895355,0.512042,0.502219,1.024084,0.009823,1.014261,6,3,763,700,1.013254,0.633284,0.253313,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.13991,0.237264,990,227,1,1,1
1650590,1650590,1528102928,e,1,tcp,1,192.168.100.147,57180,192.168.100.3,80,8,1474,RST,1,1528102935,303,6.880491,0.004955,0.004844,0.009909,0.00011,0.009799,5,3,774,700,1.017369,0.581354,0.290677,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16271,0.237264,990,227,1,1,1
1650591,1650591,1528102928,e,1,tcp,1,192.168.100.147,57182,192.168.100.3,80,8,1525,RST,1,1528102935,304,6.879948,0.004771,0.004672,0.009541,9.80E-05,0.009443,5,3,825,700,1.017449,0.5814,0.2907,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.1628,0.237264,990,227,1,1,1
1650592,1650592,1528102928,e,1,tcp,1,192.168.100.147,57184,192.168.100.3,80,8,1547,RST,1,1528102935,305,6.879537,0.004692,0.004604,0.009385,8.90E-05,0.009296,5,3,847,700,1.01751,0.581434,0.290717,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16287,0.237264,990,227,1,1,1
1650593,1650593,1528102928,e,1,tcp,1,192.168.100.147,57186,192.168.100.3,80,8,1515,RST,1,1528102935,306,6.879189,0.004623,0.004529,0.009246,9.40E-05,0.009152,5,3,815,700,1.017562,0.581464,0.290732,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16293,0.237264,990,227,1,1,1
1650594,1650594,1528102928,e,1,tcp,1,192.168.100.147,57188,192.168.100.3,80,8,1550,RST,1,1528102935,307,6.878815,0.00455,0.004461,0.009101,8.90E-05,0.009012,5,3,850,700,1.017617,0.581495,0.290748,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16299,0.237264,990,227,1,1,1
1650595,1650595,1528102928,e,1,tcp,1,192.168.100.147,57190,192.168.100.3,80,8,1628,RST,1,1528102935,308,6.878399,0.002196,0.002106,0.004392,9.00E-05,0.004302,5,3,928,700,1.017679,0.581531,0.290765,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16306,0.237264,990,227,1,1,1
1650596,1650596,1528102928,e,1,tcp,1,192.168.100.147,57192,192.168.100.3,80,8,1727,RST,1,1528102935,309,6.877904,0.002145,0.002056,0.004289,8.80E-05,0.004201,5,3,1027,700,1.017752,0.581573,0.290786,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16315,0.237264,990,227,1,1,1
1650597,1650597,1528102928,e,1,tcp,1,192.168.100.147,57194,192.168.100.3,80,8,1516,RST,1,1528102935,310,6.87759,0.002053,0.001969,0.004106,8.40E-05,0.004022,5,3,816,700,1.017798,0.581599,0.2908,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.1632,0.237264,990,227,1,1,1
1650598,1650598,1528102928,e,1,tcp,1,192.168.100.147,57196,192.168.100.3,80,8,1499,RST,1,1528102935,311,6.87723,0.001953,0.001865,0.003906,8.80E-05,0.003818,5,3,799,700,1.017852,0.58163,0.290815,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16326,0.237264,990,227,1,1,1
1650599,1650599,1528102928,e,1,tcp,1,192.168.100.147,57198,192.168.100.3,80,8,1339,RST,1,1528102935,312,6.877031,0.001873,0.001775,0.003745,9.80E-05,0.003647,5,3,639,700,1.017881,0.581646,0.290823,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16329,0.237264,990,227,1,1,1
1650600,1650600,1528102928,e,1,tcp,1,192.168.100.147,57200,192.168.100.3,80,8,1518,RST,1,1528102935,313,6.876682,0.001803,0.001718,0.003606,8.50E-05,0.003521,5,3,818,700,1.017933,0.581676,0.290838,39137,165182,227,990,990,990,1.21895,0.237264,100,25,1.16335,0.237264,990,227,1,1,1
1650601,1650601,1528102928,e s,2,tcp,1,192.168.100.150,54386,192.168.100.3,80,11,1956,RST,1,1528102982,291,54.411949,0.051255,0.088777,0.205021,0,0.205021,7,4,1190,766,0.183783,0.11027,0.248818,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.202161,0.306833,991,273,1,1,1
1650602,1650602,1528102928,e s,2,tcp,1,192.168.100.150,54384,192.168.100.3,80,11,2238,RST,1,1528102982,290,54.412254,0.051344,0.08893,0.205376,0,0.205376,7,4,1472,766,0.183782,0.110269,0.248812,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.20216,0.306833,991,273,1,1,1
1650603,1650603,1528102929,e,1,tcp,1,192.168.100.149,41790,192.168.100.3,80,8,1543,RST,1,1528102935,314,6.117846,0.006855,0.006752,0.013711,0.000104,0.013607,5,3,843,700,1.144194,0.653825,0.326912,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30765,0.306833,991,155,1,1,1
1650604,1650604,1528102929,e,1,tcp,1,192.168.100.149,41792,192.168.100.3,80,8,1339,RST,1,1528102935,315,6.117479,0.006731,0.006632,0.013462,9.90E-05,0.013363,5,3,639,700,1.144262,0.653864,0.326932,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30773,0.306833,991,155,1,1,1
1650605,1650605,1528102929,e,1,tcp,1,192.168.100.149,41794,192.168.100.3,80,8,1460,RST,1,1528102935,316,6.116976,0.006575,0.006476,0.01315,9.90E-05,0.013051,5,3,760,700,1.144356,0.653918,0.326959,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30784,0.306833,991,155,1,1,1
1650606,1650606,1528102927,e s,2,tcp,1,192.168.100.147,57174,192.168.100.3,80,11,2760,RST,1,1528102935,213,7.895741,1.4676,1.4676,2.935199,0,2.935199,8,3,2060,700,1.266506,0.886554,0.681385,87795,165201,532,991,991,991,0.368065,0.306833,100,53,1.39316,0.306833,991,532,1,1,1
1650607,1650607,1528102927,e s,2,tcp,1,192.168.100.147,57176,192.168.100.3,80,11,3060,RST,1,1528102935,214,7.895512,1.467093,1.467093,2.934187,0,2.934187,8,3,2360,700,1.266542,0.88658,0.68162,87795,165201,532,991,991,991,0.368065,0.306833,100,53,1.3932,0.306833,991,532,1,1,1
1650608,1650608,1528102929,e,1,tcp,1,192.168.100.149,41796,192.168.100.3,80,8,1479,RST,1,1528102935,317,6.116441,0.00641,0.006313,0.01282,9.70E-05,0.012723,5,3,779,700,1.144456,0.653975,0.326988,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30795,0.306833,991,155,1,1,1
1650609,1650609,1528102929,e,1,tcp,1,192.168.100.149,41798,192.168.100.3,80,8,1345,RST,1,1528102935,318,6.116063,0.006326,0.006228,0.012652,9.80E-05,0.012554,5,3,645,700,1.144527,0.654015,0.327008,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30803,0.306833,991,155,1,1,1
1650610,1650610,1528102929,e,1,tcp,1,192.168.100.149,41800,192.168.100.3,80,8,1570,RST,1,1528102935,319,6.115524,0.006242,0.006137,0.012484,0.000105,0.012379,5,3,870,700,1.144628,0.654073,0.327037,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30815,0.306833,991,155,1,1,1
1650611,1650611,1528102935,e,1,tcp,1,192.168.100.147,57202,192.168.100.3,80,10,1687,RST,1,1528102963,391,28.038668,0.009775,0.013824,0.029326,0,0.029326,6,4,921,766,0.320985,0.178325,0.591266,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.35665,0.306833,991,532,1,1,1
1650612,1650612,1528102929,e,1,tcp,1,192.168.100.149,41802,192.168.100.3,80,8,1599,RST,1,1528102935,320,6.114843,0.006152,0.006054,0.012304,9.80E-05,0.012206,5,3,899,700,1.144755,0.654146,0.327073,26644,165201,155,991,991,991,0.886158,0.306833,100,17,1.30829,0.306833,991,155,1,1,1
1650613,1650613,1528102928,e s,2,tcp,1,192.168.100.150,54408,192.168.100.3,80,11,1614,RST,1,1528102982,302,54.407127,0.253056,0.438307,1.012226,0,1.012226,7,4,848,766,0.183799,0.11028,0.248837,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.202179,0.306833,991,273,1,1,1
1650614,1650614,1528102935,e,1,tcp,1,192.168.100.147,57204,192.168.100.3,80,10,1567,RST,1,1528102963,392,28.038385,0.335299,0.474184,1.005897,0,1.005897,6,4,801,766,0.320989,0.178327,0.495904,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356654,0.306833,991,532,1,1,1
1650615,1650615,1528102929,e,1,tcp,1,192.168.100.150,54410,192.168.100.3,80,10,1797,RST,1,1528102982,322,53.394234,3.30E-05,5.60E-05,0.00013,0,0.00013,6,4,1031,766,0.168558,0.093643,0.271661,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187286,0.306833,991,273,1,1,1
1650616,1650616,1528102935,e d,3,tcp,1,192.168.100.147,57206,192.168.100.3,80,10,1548,RST,1,1528102963,393,28.037661,0.338026,0.47804,1.014077,0,1.014077,6,4,782,766,0.320997,0.178332,0.495318,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356663,0.306833,991,532,1,1,1
1650617,1650617,1528102935,e,1,tcp,1,192.168.100.147,57208,192.168.100.3,80,10,1473,RST,1,1528102963,394,28.03768,0.338059,0.478088,1.014177,0,1.014177,6,4,707,766,0.320997,0.178331,0.494994,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356663,0.306833,991,532,1,1,1
1650618,1650618,1528102929,e,1,tcp,1,192.168.100.150,54416,192.168.100.3,80,10,1734,RST,1,1528102982,325,53.392975,2.90E-05,5.00E-05,0.000115,0,0.000115,6,4,968,766,0.168562,0.093645,0.271693,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187291,0.306833,991,273,1,1,1
1650619,1650619,1528102929,e,1,tcp,1,192.168.100.150,54412,192.168.100.3,80,10,1559,RST,1,1528102982,323,53.39381,3.00E-05,5.20E-05,0.000119,0,0.000119,6,4,793,766,0.168559,0.093644,0.271671,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187288,0.306833,991,273,1,1,1
1650620,1650620,1528102935,e,1,tcp,1,192.168.100.147,57210,192.168.100.3,80,10,1520,RST,1,1528102963,395,28.037643,0.343342,0.485559,1.030026,0,1.030026,6,4,754,766,0.320997,0.178332,0.494016,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356663,0.306833,991,532,1,1,1
1650621,1650621,1528102929,e,1,tcp,1,192.168.100.150,54418,192.168.100.3,80,10,1587,RST,1,1528102982,326,53.39257,7.60E-05,0.000131,0.000303,0,0.000303,6,4,821,766,0.168563,0.093646,0.271703,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187292,0.306833,991,273,1,1,1
1650622,1650622,1528102929,e,1,tcp,1,192.168.100.150,54420,192.168.100.3,80,10,1614,RST,1,1528102982,327,53.39217,2.70E-05,4.70E-05,0.000109,0,0.000109,6,4,848,766,0.168564,0.093647,0.271713,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187293,0.306833,991,273,1,1,1
1650623,1650623,1528102935,e,1,tcp,1,192.168.100.147,57212,192.168.100.3,80,10,1654,RST,1,1528102963,396,28.037292,0.343269,0.485456,1.029807,0,1.029807,6,4,888,766,0.321001,0.178334,0.494046,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356668,0.306833,991,532,1,1,1
1650624,1650624,1528102929,e,1,tcp,1,192.168.100.150,54422,192.168.100.3,80,10,1873,RST,1,1528102982,328,53.391491,2.90E-05,4.90E-05,0.000114,0,0.000114,6,4,1107,766,0.168566,0.093648,0.27173,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187296,0.306833,991,273,1,1,1
1650625,1650625,1528102935,e,1,tcp,1,192.168.100.147,57214,192.168.100.3,80,10,1684,RST,1,1528102963,397,28.036934,0.343222,0.485389,1.029665,0,1.029665,6,4,918,766,0.321005,0.178336,0.493755,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356672,0.306833,991,532,1,1,1
1650626,1650626,1528102929,e,1,tcp,1,192.168.100.150,54424,192.168.100.3,80,10,1880,RST,1,1528102982,329,53.390781,3.70E-05,6.40E-05,0.000147,0,0.000147,6,4,1114,766,0.168568,0.093649,0.271748,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187298,0.306833,991,273,1,1,1
1650627,1650627,1528102929,e,1,tcp,1,192.168.100.150,54426,192.168.100.3,80,10,1588,RST,1,1528102982,330,53.390327,3.00E-05,5.20E-05,0.00012,0,0.00012,6,4,822,766,0.16857,0.09365,0.27176,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.1873,0.306833,991,273,1,1,1
1650628,1650628,1528102935,e,1,tcp,1,192.168.100.147,57216,192.168.100.3,80,10,1513,RST,1,1528102963,398,28.036674,0.343194,0.48535,1.029582,0,1.029582,6,4,747,766,0.321008,0.178338,0.4941,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356676,0.306833,991,532,1,1,1
1650629,1650629,1528102935,e,1,tcp,1,192.168.100.147,57218,192.168.100.3,80,10,1652,RST,1,1528102963,399,28.036314,0.343122,0.485248,1.029367,0,1.029367,6,4,886,766,0.321012,0.17834,0.49381,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.35668,0.306833,991,532,1,1,1
1650630,1650630,1528102935,e,1,tcp,1,192.168.100.147,57220,192.168.100.3,80,10,1565,RST,1,1528102963,400,28.036097,0.343116,0.48524,1.029349,0,1.029349,6,4,799,766,0.321015,0.178342,0.493503,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356683,0.306833,991,532,1,1,1
1650631,1650631,1528102935,e,1,tcp,1,192.168.100.147,57222,192.168.100.3,80,10,1592,RST,1,1528102963,401,28.035812,0.343079,0.485186,1.029236,0,1.029236,6,4,826,766,0.321018,0.178343,0.493524,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356687,0.306833,991,532,1,1,1
1650632,1650632,1528102935,e,1,tcp,1,192.168.100.147,57224,192.168.100.3,80,10,1536,RST,1,1528102963,402,28.035568,0.679948,0.961592,2.039845,0,2.039845,6,4,770,766,0.321021,0.178345,0.423343,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.35669,0.306833,991,532,1,1,1
1650633,1650633,1528102935,e,1,tcp,1,192.168.100.147,57226,192.168.100.3,80,10,1885,RST,1,1528102963,403,28.035099,0.681078,0.96319,2.043234,0,2.043234,6,4,1119,766,0.321026,0.178348,0.423374,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356696,0.306833,991,532,1,1,1
1650634,1650634,1528102935,e,1,tcp,1,192.168.100.147,57228,192.168.100.3,80,10,1520,RST,1,1528102963,404,28.034834,0.681027,0.963118,2.043081,0,2.043081,6,4,754,766,0.321029,0.17835,0.423389,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356699,0.306833,991,532,1,1,1
1650635,1650635,1528102935,e,1,tcp,1,192.168.100.147,57230,192.168.100.3,80,10,1682,RST,1,1528102963,405,28.034464,0.682183,0.964753,2.04655,0,2.04655,6,4,916,766,0.321033,0.178352,0.422934,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356704,0.306833,991,532,1,1,1
1650636,1650636,1528102929,e,1,tcp,1,192.168.100.150,54428,192.168.100.3,80,10,1720,RST,1,1528102982,331,53.389763,3.10E-05,5.50E-05,0.000126,0,0.000126,6,4,954,766,0.168572,0.093651,0.271676,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187302,0.306833,991,273,1,1,1
1650637,1650637,1528102935,e,1,tcp,1,192.168.100.147,57232,192.168.100.3,80,10,1596,RST,1,1528102963,406,28.034214,0.682148,0.964703,2.046444,0,2.046444,6,4,830,766,0.321036,0.178353,0.422951,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356707,0.306833,991,532,1,1,1
1650638,1650638,1528102929,e,1,tcp,1,192.168.100.150,54432,192.168.100.3,80,10,1666,RST,1,1528102982,333,53.388821,2.80E-05,4.80E-05,0.000112,0,0.000112,6,4,900,766,0.168575,0.093653,0.271701,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187305,0.306833,991,273,1,1,1
1650639,1650639,1528102935,e,1,tcp,1,192.168.100.147,57234,192.168.100.3,80,10,1582,RST,1,1528102963,407,28.033863,0.68209,0.964621,2.04627,0,2.04627,6,4,816,766,0.32104,0.178356,0.422976,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356711,0.306833,991,532,1,1,1
1650640,1650640,1528102929,e,1,tcp,1,192.168.100.150,54434,192.168.100.3,80,10,1553,RST,1,1528102982,334,53.388523,3.30E-05,5.70E-05,0.000131,0,0.000131,6,4,787,766,0.168576,0.093653,0.271709,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187306,0.306833,991,273,1,1,1
1650641,1650641,1528102935,e,1,tcp,1,192.168.100.147,57236,192.168.100.3,80,10,1561,RST,1,1528102963,408,28.033522,0.683197,0.966186,2.04959,0,2.04959,6,4,795,766,0.321044,0.178358,0.422995,87795,165201,532,991,991,991,0.368065,0.306833,100,53,0.356716,0.306833,991,532,1,1,1
1650642,1650642,1528102929,e,1,tcp,1,192.168.100.150,54436,192.168.100.3,80,10,1676,RST,1,1528102982,335,53.388073,3.10E-05,5.50E-05,0.000126,0,0.000126,6,4,910,766,0.168577,0.093654,0.271718,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187308,0.306833,991,273,1,1,1
1650643,1650643,1528102929,e,1,tcp,1,192.168.100.150,54438,192.168.100.3,80,10,1677,RST,1,1528102982,336,53.387638,2.80E-05,4.80E-05,0.000111,0,0.000111,6,4,911,766,0.168578,0.093655,0.271729,45531,165201,273,991,991,991,0.188987,0.306833,100,27,0.187309,0.306833,991,273,1,1,1
